R_age,B_age,R_Height_cms,B_Height_cms,R_Reach_cms,B_Reach_cms,R_avg_SIG_STR_pct,B_avg_SIG_STR_pct,R_avg_TD_pct,B_avg_TD_pct,R_avg_SUB_ATT,B_avg_SUB_ATT,weight_class,Winner,age_diff,height_diff,reach_diff,strike_acc_diff,td_acc_diff,sub_att_diff
32.0,32.0,182.88,187.96,177.8,190.5,0.5636328125000001,0.5700000000000001,0.8254296875,0.0,0.06640625,0.0,Middleweight,Red,0.0,-5.0800000000000125,-12.699999999999989,-0.006367187499999982,0.8254296875,0.06640625
23.0,25.0,180.34,177.8,175.26,187.96,0.42029296875,0.67440673828125,0.25,0.4342919921875,1.5625,2.175537109375,Featherweight,Red,-2.0,2.539999999999992,-12.700000000000017,-0.25411376953125,-0.18429199218749998,-0.613037109375
31.0,26.0,175.26,180.34,177.8,185.42,0.3292834854125976,0.41,0.13976806640625,0.25,0.12548828125,1.0,Lightweight,Blue,5.0,-5.0800000000000125,-7.619999999999976,-0.08071651458740237,-0.11023193359375,-0.87451171875
29.0,36.0,177.8,175.26,180.34,177.8,0.445,0.388046875,0.1425,0.27109375,0.0,0.078125,Lightweight,Blue,-7.0,2.5400000000000205,2.539999999999992,0.05695312499999999,-0.12859375000000003,-0.078125
36.0,27.0,170.18,172.72,172.72,185.42,0.3956640625,0.4665625,0.7213671875000001,0.48875,0.0,0.875,Bantamweight,Blue,9.0,-2.539999999999992,-12.699999999999989,-0.07089843749999997,0.23261718750000004,-0.875
28.0,31.0,190.5,182.88,203.2,187.96,0.2833203125,0.6090234375,0.2873046875,0.25515625,0.125,0.9140625,Welterweight,Red,-3.0,7.6200000000000045,15.23999999999998,-0.325703125,0.032148437500000016,-0.7890625
35.0,35.0,180.34,177.8,190.5,182.88,0.4480636596679688,0.4227490234375,0.2952117919921875,0.157822265625,0.504150390625,0.03271484375,Welterweight,Red,0.0,2.539999999999992,7.6200000000000045,0.025314636230468812,0.1373895263671875,0.471435546875
26.0,29.0,175.26,180.34,177.8,177.8,0.535,0.52,0.255,0.0,0.75,0.0,Lightweight,Red,-3.0,-5.0800000000000125,0.0,0.015000000000000013,0.255,0.75
28.0,28.0,182.88,180.34,180.34,185.42,0.43,0.475,0.0,0.4375,0.0,0.25,Lightweight,Red,0.0,2.539999999999992,-5.079999999999984,-0.044999999999999984,-0.4375,-0.25
30.0,23.0,185.42,190.5,190.5,195.58,0.7749999999999999,0.67,0.0,0.0,0.0,0.625,LightHeavyweight,Blue,7.0,-5.0800000000000125,-5.0800000000000125,0.10499999999999987,0.0,-0.625
34.0,30.0,170.18,170.18,172.72,175.26,0.4549999999999999,0.325,0.2,0.4375,0.5,0.25,Flyweight,Red,4.0,0.0,-2.539999999999992,0.1299999999999999,-0.2375,0.25
31.0,29.0,185.42,187.96,195.58,190.5,0.505625,0.59625,0.17625,0.0,0.375,0.0,Middleweight,Red,2.0,-2.5400000000000205,5.0800000000000125,-0.09062499999999996,0.17625,0.375
29.0,26.0,177.8,177.8,185.42,182.88,0.25794921875,0.4921875,0.62744140625,0.60375,0.0,1.09375,Lightweight,Blue,3.0,0.0,2.539999999999992,-0.23423828125,0.02369140624999999,-1.09375
35.0,32.0,187.96,190.5,193.04,203.2,0.299375,0.47140625,0.109375,0.1875,0.09375,0.09375,LightHeavyweight,Red,3.0,-2.539999999999992,-10.159999999999997,-0.17203125000000002,-0.078125,0.0
28.0,33.0,187.96,185.42,190.5,185.42,0.50467041015625,0.3246875,0.0,0.0,0.1298828125,0.0,Middleweight,Red,-5.0,2.5400000000000205,5.0800000000000125,0.17998291015625,0.0,0.1298828125
26.0,28.0,165.1,172.72,165.1,182.88,0.4,0.4299999999999999,0.290625,0.0,0.0,0.5,Flyweight,Red,-2.0,-7.6200000000000045,-17.78,-0.02999999999999986,0.290625,-0.5
37.0,27.0,185.42,190.5,182.88,203.2,0.4720992851257324,0.566640625,0.4033740997314453,0.574609375,1.112102508544922,0.25,Welterweight,Red,10.0,-5.0800000000000125,-20.319999999999993,-0.0945413398742676,-0.1712352752685547,0.8621025085449221
35.0,38.0,193.04,193.04,208.28,205.74,0.3985937499999999,0.5259375,0.0,0.35,0.0,0.0,Heavyweight,Red,-3.0,0.0,2.539999999999992,-0.12734375000000003,-0.35,0.0
33.0,39.0,185.42,187.96,193.04,190.5,0.58005615234375,0.16875,0.148236083984375,0.015625,0.039306640625,0.015625,LightHeavyweight,Red,-6.0,-2.5400000000000205,2.539999999999992,0.41130615234374995,0.132611083984375,0.023681640625
33.0,39.0,185.42,187.96,193.04,190.5,0.58005615234375,0.16875,0.148236083984375,0.015625,0.039306640625,0.015625,LightHeavyweight,Red,-6.0,-2.5400000000000205,2.539999999999992,0.41130615234374995,0.132611083984375,0.023681640625
34.0,31.0,175.26,170.18,180.34,175.26,0.51111328125,0.49,0.457265625,0.4425,0.046875,1.5,Bantamweight,Red,3.0,5.079999999999984,5.0800000000000125,0.021113281250000004,0.014765625000000004,-1.453125
24.0,34.0,180.34,185.42,182.88,187.96,0.4599999999999999,0.5825,0.8300000000000001,0.875,1.0,0.0,Welterweight,Red,-10.0,-5.079999999999984,-5.0800000000000125,-0.12250000000000011,-0.04499999999999993,1.0
36.0,28.0,185.42,187.96,195.58,195.58,0.55,0.455,0.0,0.395,0.0,0.0,Middleweight,Red,8.0,-2.5400000000000205,0.0,0.09500000000000003,-0.395,0.0
32.0,35.0,167.64,167.64,170.18,172.72,0.34625,0.47,0.0,0.5,0.0,0.0,Bantamweight,Blue,-3.0,0.0,-2.539999999999992,-0.12374999999999997,-0.5,0.0
29.0,31.0,180.34,180.34,190.5,177.8,0.38697265625,0.475,0.0009765625,0.5,0.03125,0.0,Lightweight,Red,-2.0,0.0,12.699999999999989,-0.08802734374999999,-0.4990234375,0.03125
29.0,31.0,180.34,180.34,190.5,177.8,0.38697265625,0.475,0.0009765625,0.5,0.03125,0.0,Lightweight,Red,-2.0,0.0,12.699999999999989,-0.08802734374999999,-0.4990234375,0.03125
31.0,36.0,177.8,170.18,180.34,177.8,0.4147600555419922,0.3596875,0.2018270111083984,0.03125,0.366943359375,0.0,Lightweight,Red,-5.0,7.6200000000000045,2.539999999999992,0.055072555541992196,0.1705770111083984,0.366943359375
31.0,35.0,172.72,175.26,180.34,180.34,0.389222526550293,0.400810546875,0.1537710952758789,0.1057519531249999,1.738300323486328,0.3203125,Lightweight,Red,-4.0,-2.539999999999992,0.0,-0.011588020324707016,0.048019142150879005,1.417987823486328
29.0,32.0,190.5,182.88,193.04,187.96,0.45625,0.4366796875,0.09375,0.09109375,0.0,1.11328125,LightHeavyweight,Blue,-3.0,7.6200000000000045,5.079999999999984,0.019570312499999964,0.002656249999999999,-1.11328125
31.0,30.0,170.18,172.72,175.26,172.72,0.20875,0.2953125,0.03640625,0.3540625,0.0,0.75,Bantamweight,Blue,1.0,-2.539999999999992,2.539999999999992,-0.08656249999999999,-0.31765625,-0.75
29.0,28.0,167.64,167.64,170.18,177.8,0.3849609375,0.3719140625,0.438671875,0.2658203125,0.71484375,0.53515625,Bantamweight,Red,1.0,0.0,-7.6200000000000045,0.013046875000000013,0.1728515625,0.1796875
31.0,32.0,177.8,187.96,187.96,195.58,0.5170312499999999,0.6053906250000001,0.24125,0.00390625,0.6875,0.6484375,Welterweight,Blue,-1.0,-10.159999999999997,-7.6200000000000045,-0.08835937500000013,0.23734375,0.0390625
30.0,29.0,172.72,187.96,182.88,185.42,0.382294921875,0.411875,0.28515625,0.03125,0.078125,0.0625,Lightweight,Blue,1.0,-15.240000000000009,-2.539999999999992,-0.029580078124999964,0.25390625,0.015625
23.0,26.0,187.96,182.88,187.96,185.42,0.77,0.375,0.0,0.375,0.0,0.0,Welterweight,Red,-3.0,5.0800000000000125,2.5400000000000205,0.395,-0.375,0.0
27.0,34.0,177.8,175.26,185.42,185.42,0.37,0.475,0.0,0.2,0.0,0.75,Lightweight,Red,-7.0,2.5400000000000205,0.0,-0.10499999999999998,-0.2,-0.75
30.0,33.0,172.72,177.8,175.26,177.8,0.3579901123046874,0.3954809570312499,0.0823974609375,0.29070556640625,0.0,0.0194091796875,Lightweight,Blue,-3.0,-5.0800000000000125,-2.5400000000000205,-0.0374908447265625,-0.20830810546875,-0.0194091796875
27.0,32.0,177.8,167.64,175.26,167.64,0.5075000000000001,0.7301562500000001,0.5,0.006875,1.25,0.0625,Flyweight,Red,-5.0,10.160000000000025,7.6200000000000045,-0.22265625,0.493125,1.1875
36.0,33.0,185.42,185.42,190.5,198.12,0.3283528232574463,0.3994140625,0.0041375541687011,0.29913330078125,6.198883056640625e-05,1.10498046875,Middleweight,Red,3.0,0.0,-7.6200000000000045,-0.0710612392425537,-0.2949957466125489,-1.1049184799194336
25.0,26.0,177.8,177.8,177.8,177.8,0.73,0.4825,0.0,0.415,2.0,0.25,Lightweight,Red,-1.0,0.0,0.0,0.2475,-0.415,1.75
29.0,34.0,172.72,175.26,170.18,180.34,0.403359375,0.51875,0.11875,0.6125,0.140625,1.75,Featherweight,Red,-5.0,-2.539999999999992,-10.159999999999997,-0.11539062500000002,-0.49375,-1.609375
33.0,25.0,182.88,193.04,185.42,193.04,0.51,0.175,0.0,0.0,0.0,0.0,Welterweight,Red,8.0,-10.159999999999997,-7.6200000000000045,0.335,0.0,0.0
22.0,27.0,175.26,177.8,195.58,180.34,0.40625,0.51,0.56625,0.0,1.75,0.5,Lightweight,Red,-5.0,-2.5400000000000205,15.240000000000009,-0.10375000000000001,0.56625,1.25
36.0,31.0,177.8,180.34,180.34,193.04,0.4015625,0.31984375,0.308125,0.791640625,0.0,1.4765625,Lightweight,Blue,5.0,-2.539999999999992,-12.699999999999989,0.08171875,-0.483515625,-1.4765625
32.0,34.0,165.1,165.1,167.64,170.18,0.34201171875,0.3229248046875,0.18640625,0.479228515625,0.078125,0.755859375,Bantamweight,Blue,-2.0,0.0,-2.5400000000000205,0.019086914062500016,-0.292822265625,-0.677734375
36.0,29.0,190.5,190.5,200.66,198.12,0.4363431119918823,0.545,0.0964943981170654,0.0,0.2670421600341797,0.0,Heavyweight,Red,7.0,0.0,2.539999999999992,-0.10865688800811774,0.0964943981170654,0.2670421600341797
30.0,32.0,167.64,170.18,170.18,170.18,0.426171875,0.46,0.372734375,0.5,1.625,2.0,Bantamweight,Red,-2.0,-2.5400000000000205,0.0,-0.03382812500000004,-0.127265625,-0.375
34.0,24.0,185.42,185.42,195.58,193.04,0.3825,0.345,0.18,0.4575,0.5,0.25,Welterweight,Blue,10.0,0.0,2.5400000000000205,0.03750000000000003,-0.2775,0.25
34.0,32.0,180.34,187.96,195.58,198.12,0.73,0.350625,0.0,0.310625,1.0,0.28125,Middleweight,Red,2.0,-7.6200000000000045,-2.539999999999992,0.37937499999999996,-0.310625,0.71875
31.0,28.0,172.72,180.34,180.34,180.34,0.515,0.48,0.380625,0.125,0.03125,0.0,Featherweight,Red,3.0,-7.6200000000000045,0.0,0.03500000000000003,0.255625,0.03125
30.0,30.0,180.34,185.42,187.96,198.12,0.489375,0.3559375,0.27734375,0.171875,0.28125,0.03125,Welterweight,Red,0.0,-5.079999999999984,-10.159999999999997,0.1334375,0.10546875,0.25
27.0,27.0,190.5,185.42,200.66,185.42,0.515,0.5843750000000001,0.25,0.039375,0.0,0.3125,Middleweight,Red,0.0,5.0800000000000125,15.240000000000009,-0.06937500000000008,0.210625,-0.3125
30.0,32.0,175.26,182.88,180.34,190.5,0.322183837890625,0.4884374999999999,0.363570556640625,0.15625,0.5003662109375,0.0,Welterweight,Blue,-2.0,-7.6200000000000045,-10.159999999999997,-0.16625366210937492,0.207320556640625,0.5003662109375
28.0,35.0,170.18,172.72,177.8,182.88,0.3775,0.5800000000000001,0.3325,0.0,0.25,0.0,Bantamweight,Blue,-7.0,-2.539999999999992,-5.079999999999984,-0.20250000000000007,0.3325,0.25
27.0,28.0,167.64,172.72,170.18,182.88,0.255,0.29,0.25,0.0,1.0,1.0,Flyweight,Blue,-1.0,-5.0800000000000125,-12.699999999999989,-0.034999999999999976,0.25,0.0
34.0,34.0,185.42,190.5,187.96,190.5,0.3882861328125,0.4937499999999999,0.5542431640625,0.12,1.4443359375,0.625,Middleweight,Blue,0.0,-5.0800000000000125,-2.539999999999992,-0.1054638671874999,0.43424316406249996,0.8193359375
30.0,26.0,167.64,175.26,167.64,187.96,0.64931640625,0.44625,0.1577343749999999,0.175,0.1875,0.0,Featherweight,Blue,4.0,-7.6200000000000045,-20.32000000000002,0.20306640625,-0.01726562500000009,0.1875
34.0,31.0,182.88,187.96,190.5,190.5,0.4690809249877929,0.4458203125,0.206911392211914,0.6015625,0.5683631896972656,0.53125,Welterweight,Red,3.0,-5.0800000000000125,0.0,0.02326061248779293,-0.394651107788086,0.037113189697265625
26.0,29.0,180.34,187.96,182.88,187.96,0.56875,0.4175,0.59375,0.5800000000000001,0.5,0.0,Welterweight,Red,-3.0,-7.6200000000000045,-5.0800000000000125,0.15125,0.013749999999999929,0.5
33.0,25.0,180.34,182.88,187.96,193.04,0.496602783203125,0.385224609375,0.270965576171875,0.3465917968749999,0.0,0.072265625,Welterweight,Red,8.0,-2.539999999999992,-5.079999999999984,0.11137817382812498,-0.07562622070312491,-0.072265625
27.0,32.0,185.42,170.18,190.5,182.88,0.4125,0.6350781249999999,0.28125,0.2207763671875,0.125,0.03662109375,Welterweight,Blue,-5.0,15.23999999999998,7.6200000000000045,-0.22257812499999996,0.06047363281250001,0.08837890625
36.0,27.0,185.42,175.26,195.58,182.88,0.336177978515625,0.3225,0.41447265625,0.39,0.102294921875,0.0,Welterweight,Blue,9.0,10.159999999999997,12.700000000000017,0.013677978515624967,0.024472656250000002,0.102294921875
36.0,23.0,167.64,170.18,172.72,177.8,0.29578125,0.48,0.2559375,0.0,0.12890625,0.0,Bantamweight,Blue,13.0,-2.5400000000000205,-5.0800000000000125,-0.18421875,0.2559375,0.12890625
28.0,29.0,167.64,175.26,167.64,180.34,0.338125,0.5023118019104004,0.1825,0.209346694946289,0.67578125,0.0390853881835937,Featherweight,Blue,-1.0,-7.6200000000000045,-12.700000000000017,-0.16418680191040036,-0.026846694946288996,0.6366958618164062
35.0,23.0,162.56,175.26,162.56,172.72,0.3825,0.43,0.415,0.275,2.0,0.25,Flyweight,Blue,12.0,-12.699999999999989,-10.159999999999997,-0.04749999999999999,0.13999999999999996,1.75
30.0,24.0,172.72,177.8,175.26,185.42,0.3199999999999999,0.37,0.0,0.0,0.0,0.0,Lightweight,Blue,6.0,-5.0800000000000125,-10.159999999999997,-0.0500000000000001,0.0,0.0
24.0,34.0,172.72,172.72,165.1,175.26,0.36,0.5,0.33,0.0,0.0,1.0,Bantamweight,Red,-10.0,0.0,-10.159999999999997,-0.14,0.33,-1.0
28.0,28.0,182.88,180.34,185.42,182.88,0.3199999999999999,0.5265625,0.165,0.0,0.0,0.0,Welterweight,Blue,0.0,2.539999999999992,2.539999999999992,-0.20656250000000015,0.165,0.0
25.0,31.0,187.96,182.88,200.66,193.04,0.3399999999999999,0.3925,0.665,0.75,1.0,0.0,Middleweight,Red,-6.0,5.0800000000000125,7.6200000000000045,-0.0525000000000001,-0.08499999999999996,1.0
37.0,38.0,185.42,182.88,187.96,185.42,0.4962386131286621,0.57125,0.0395075988769531,0.52,0.0005321502685546,0.0,Middleweight,Blue,-1.0,2.539999999999992,2.5400000000000205,-0.07501138687133796,-0.4804924011230469,0.0005321502685546
31.0,26.0,172.72,172.72,175.26,172.72,0.4987499999999999,0.47,0.61875,0.53,0.125,0.0,Featherweight,Red,5.0,0.0,2.539999999999992,0.028749999999999942,0.08875,0.125
36.0,37.0,167.64,170.18,177.8,175.26,0.3338258361816406,0.625,0.4102615356445312,0.225,0.2510986328125,1.0,Featherweight,Blue,-1.0,-2.5400000000000205,2.5400000000000205,-0.2911741638183594,0.1852615356445312,-0.7489013671875
26.0,28.0,177.8,177.8,182.88,177.8,0.85,0.3,0.0,0.5,0.0,0.0,Featherweight,Red,-2.0,0.0,5.079999999999984,0.55,-0.5,0.0
26.0,31.0,175.26,180.34,185.42,187.96,0.61625,0.37,0.58875,0.3399999999999999,0.0,0.0,Lightweight,Red,-5.0,-5.0800000000000125,-2.5400000000000205,0.24624999999999997,0.24875000000000008,0.0
25.0,33.0,167.64,172.72,170.18,185.42,0.29,0.4,0.5,0.66,1.0,0.0,Bantamweight,Blue,-8.0,-5.0800000000000125,-15.23999999999998,-0.11000000000000004,-0.16000000000000003,1.0
28.0,30.0,162.56,167.64,162.56,167.64,0.51,0.4471875,0.425,0.3740625,0.5,0.21875,Flyweight,Red,-2.0,-5.079999999999984,-5.079999999999984,0.0628125,0.05093749999999997,0.28125
22.0,28.0,180.34,175.26,180.34,175.26,0.4,0.3,0.33,0.56,5.0,2.5,Featherweight,Red,-6.0,5.0800000000000125,5.0800000000000125,0.10000000000000003,-0.23000000000000004,2.5
33.0,31.0,175.26,175.26,185.42,175.26,0.32,0.34,0.56,0.0,0.0,0.0,Lightweight,Blue,2.0,0.0,10.159999999999997,-0.020000000000000018,0.56,0.0
32.0,37.0,185.42,193.04,195.58,195.58,0.5930126953125,0.615703125,0.192568359375,0.14890625,0.50390625,0.125,Heavyweight,Blue,-5.0,-7.6200000000000045,0.0,-0.022690429687500013,0.04366210937500001,0.37890625
23.0,36.0,175.26,182.88,180.34,187.96,0.3259375,0.5018498992919922,0.1875,0.2936727905273437,0.28125,0.29803466796875,Middleweight,Red,-13.0,-7.6200000000000045,-7.6200000000000045,-0.1759123992919922,-0.10617279052734369,-0.01678466796875
29.0,26.0,175.26,172.72,180.34,177.8,0.5581640625,0.3325,0.5073046875,0.0,0.390625,0.25,Lightweight,Red,3.0,2.539999999999992,2.539999999999992,0.22566406249999993,0.5073046875,0.140625
33.0,25.0,175.26,177.8,177.8,182.88,0.4,0.35,0.28,0.4,0.0,0.5,Lightweight,Blue,8.0,-2.5400000000000205,-5.079999999999984,0.050000000000000044,-0.12,-0.5
26.0,22.0,172.72,180.34,180.34,185.42,0.37,0.32,0.0,0.35,5.0,1.0,Featherweight,Red,4.0,-7.6200000000000045,-5.079999999999984,0.04999999999999999,-0.35,4.0
30.0,27.0,185.42,185.42,185.42,190.5,0.57,0.415,0.0,0.3325,0.0,0.25,Welterweight,Blue,3.0,0.0,-5.0800000000000125,0.15499999999999997,-0.3325,-0.25
34.0,44.0,182.88,180.34,187.96,187.96,0.4537454223632812,0.366710205078125,0.0661334228515625,0.00889404296875,0.289794921875,0.0086669921875,Middleweight,Blue,-10.0,2.539999999999992,0.0,0.08703521728515617,0.0572393798828125,0.2811279296875
33.0,26.0,172.72,177.8,177.8,185.42,0.3328125,0.3753125,0.25,0.12890625,0.296875,0.177734375,Bantamweight,Red,7.0,-5.0800000000000125,-7.619999999999976,-0.04249999999999998,0.12109375,0.119140625
28.0,29.0,167.64,172.72,165.1,175.26,0.31,0.44,0.0,1.0,0.0,0.0,Bantamweight,Blue,-1.0,-5.0800000000000125,-10.159999999999997,-0.13,-1.0,0.0
30.0,24.0,170.18,172.72,177.8,175.26,0.5214306640624999,0.5,0.6297534179687501,0.33,0.763916015625,2.0,Featherweight,Blue,6.0,-2.539999999999992,2.5400000000000205,0.021430664062499938,0.29975341796875005,-1.236083984375
26.0,27.0,175.26,177.8,182.88,190.5,0.495390625,0.3925,0.0156396484375,0.0,0.2021484375,1.0,Lightweight,Red,-1.0,-2.5400000000000205,-7.6200000000000045,0.10289062499999996,0.0156396484375,-0.7978515625
33.0,36.0,193.04,190.5,198.12,208.28,0.55296875,0.6126123046875,0.01546875,0.0,0.03125,0.001953125,Heavyweight,Red,-3.0,2.539999999999992,-10.159999999999997,-0.059643554687500044,0.01546875,0.029296875
30.0,30.0,182.88,190.5,190.5,200.66,0.431875,0.7175,0.203125,0.1875,0.0,0.0,Heavyweight,Red,0.0,-7.6200000000000045,-10.159999999999997,-0.285625,0.015625,0.0
34.0,27.0,182.88,182.88,185.42,185.42,0.47859375,0.4375,0.1453125,0.325,0.015625,0.25,Welterweight,Blue,7.0,0.0,0.0,0.041093749999999984,-0.1796875,-0.234375
27.0,25.0,177.8,177.8,177.8,180.34,0.36,0.41,0.72,0.5,0.5,0.5,Lightweight,Red,2.0,0.0,-2.539999999999992,-0.04999999999999999,0.21999999999999997,0.0
29.0,32.0,177.8,177.8,182.88,177.8,0.323125,0.375,0.0,0.015625,0.375,0.75,Lightweight,Red,-3.0,0.0,5.079999999999984,-0.051875000000000004,-0.015625,-0.375
32.0,27.0,177.8,180.34,177.8,193.04,0.43125,0.38,0.0,0.0,0.0,0.0,Welterweight,Blue,5.0,-2.539999999999992,-15.23999999999998,0.05125000000000002,0.0,0.0
30.0,30.0,165.1,162.56,170.18,165.1,0.3725,0.35375,0.34375,0.545,0.25,0.75,Flyweight,Red,0.0,2.539999999999992,5.0800000000000125,0.01874999999999999,-0.20125000000000004,-0.5
35.0,33.0,185.42,185.42,190.5,185.42,0.51,0.5928125,0.385,0.28125,0.0,0.0,LightHeavyweight,Red,2.0,0.0,5.0800000000000125,-0.08281249999999996,0.10375000000000001,0.0
31.0,31.0,187.96,175.26,190.5,177.8,0.3322265625,0.4088999557495117,0.00244140625,0.1094369506835937,1.02734375,0.0626068115234375,Welterweight,Red,0.0,12.700000000000017,12.699999999999989,-0.07667339324951172,-0.1069955444335937,0.9647369384765625
36.0,28.0,175.26,180.34,177.8,177.8,0.43609375,0.3359375,0.5421875,0.3378125,0.15625,0.0,Lightweight,Red,8.0,-5.0800000000000125,0.0,0.10015625,0.20437500000000003,0.15625
30.0,25.0,172.72,177.8,172.72,187.96,0.486510009765625,0.5888134765624999,0.22025146484375,0.368583984375,0.0374755859375,2.35107421875,Featherweight,Blue,5.0,-5.0800000000000125,-15.240000000000009,-0.10230346679687496,-0.14833251953125,-2.3135986328125
26.0,24.0,182.88,172.72,182.88,177.8,0.3556249999999999,0.4499999999999999,0.0,0.5800000000000001,0.625,0.0,Featherweight,Blue,2.0,10.159999999999997,5.079999999999984,-0.09437499999999999,-0.5800000000000001,0.625
30.0,38.0,187.96,182.88,198.12,187.96,0.410546875,0.5606775283813477,0.59265625,0.0001296997070312,0.6484375,0.097747802734375,Middleweight,Red,-8.0,5.0800000000000125,10.159999999999997,-0.15013065338134768,0.5925265502929687,0.550689697265625
30.0,32.0,182.88,182.88,200.66,195.58,0.548125,0.4592138671875,0.306875,0.3806640624999999,0.25,0.06640625,Middleweight,Blue,-2.0,0.0,5.079999999999984,0.08891113281249996,-0.07378906249999989,0.18359375
30.0,32.0,160.02,162.56,167.64,162.56,0.4153125,0.50875,0.546875,0.465,0.0,0.125,Flyweight,Red,-2.0,-2.539999999999992,5.079999999999984,-0.09343750000000006,0.08187499999999998,-0.125
31.0,36.0,187.96,180.34,198.12,182.88,0.52978271484375,0.459375,0.02956787109375,0.3475,0.0316162109375,0.5,LightHeavyweight,Blue,-5.0,7.6200000000000045,15.240000000000009,0.07040771484374997,-0.31793212890625,-0.4683837890625
32.0,36.0,198.12,190.5,200.66,195.58,0.58271484375,0.34851318359375,0.51041015625,0.125030517578125,0.0087890625,0.03326416015625,Heavyweight,Blue,-4.0,7.6200000000000045,5.079999999999984,0.23420166015625005,0.38537963867187497,-0.02447509765625
33.0,35.0,187.96,177.8,193.04,182.88,0.4394006347656249,0.395498046875,0.170609130859375,0.31564453125,0.1260986328125,0.0654296875,Welterweight,Red,-2.0,10.159999999999997,10.159999999999997,0.0439025878906249,-0.145035400390625,0.0606689453125
30.0,31.0,162.56,167.64,165.1,167.64,0.39439453125,0.445,0.36259765625,0.146875,0.26953125,1.328125,Flyweight,Red,-1.0,-5.079999999999984,-2.539999999999992,-0.05060546874999999,0.21572265625,-1.05859375
32.0,30.0,185.42,172.72,185.42,172.72,0.4619184875488281,0.4697265625,0.3446427917480469,0.0,0.5703887939453125,0.0,Lightweight,Red,2.0,12.699999999999989,12.699999999999989,-0.007808074951171917,0.3446427917480469,0.5703887939453125
39.0,27.0,182.88,180.34,187.96,182.88,0.32225830078125,0.505,0.268634033203125,0.705,0.3798828125,0.5,Welterweight,Blue,12.0,2.539999999999992,5.0800000000000125,-0.18274169921875,-0.43636596679687495,-0.1201171875
30.0,27.0,190.5,190.5,195.58,203.2,0.5900000000000001,0.56328125,0.125,0.64921875,0.25,0.5,Welterweight,Blue,3.0,0.0,-7.619999999999976,0.026718750000000124,-0.52421875,-0.25
32.0,30.0,175.26,180.34,180.34,185.42,0.35,0.4225,0.0,0.15,0.0,1.25,Lightweight,Blue,2.0,-5.0800000000000125,-5.079999999999984,-0.07250000000000001,-0.15,-1.25
